id,created_at,category,title,description,challenge_id_text
3162,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0162
3163,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0163
3164,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0164
3165,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0165
3166,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0166
3167,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0167
3168,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0168
3169,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0169
3170,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0170
3171,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0171
3172,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0172
3173,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0173
3174,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0174
3175,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0175
3176,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0176
3177,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0177
3178,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0178
3179,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0179
3180,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0180
3181,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0181
3182,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0182
3183,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0183
3184,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0184
3185,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0185
3186,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0186
3187,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0187
3188,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0188
3189,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0189
3190,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0190
3191,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0191
3192,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0192
3193,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0193
3194,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0194
3195,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0195
3196,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0196
3197,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0197
3198,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0198
3199,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0199
3200,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0200
3201,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0201
3202,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0202
3203,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0203
3204,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0204
3205,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0205
3206,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0206
3207,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0207
3208,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0208
3209,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0209
3210,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0210
3211,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0211
3212,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0212
3213,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0213
3214,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0214
3215,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0215
3216,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0216
3217,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0217
3218,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0218
3219,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0219
3220,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0220
3221,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0221
3222,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0222
3223,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0223
3224,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0224
3225,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0225
3226,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0226
3227,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0227
3228,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0228
3229,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0229
3230,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0230
3231,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0231
3232,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0232
3233,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0233
3234,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0234
3235,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0235
3236,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0236
3237,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0237
3238,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0238
3239,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0239
3240,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0240
3241,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0241
3242,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0242
3243,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0243
3244,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0244
3245,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0245
3246,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0246
3247,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0247
3248,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0248
3249,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0249
3250,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0250
3251,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0251
3252,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0252
3253,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0253
3254,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0254
3255,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0255
3256,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0256
3257,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0257
3258,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0258
3259,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0259
3260,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0260
3261,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0261
3262,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0262
3263,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0263
3264,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0264
3265,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0265
3266,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0266
3267,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0267
3268,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0268
3269,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0269
3270,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0270
3271,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0271
3272,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0272
3273,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0273
3274,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0274
3275,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0275
3276,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0276
3277,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0277
3278,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0278
3279,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0279
3280,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0280
3281,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0281
3282,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0282
3283,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0283
3284,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0284
3285,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0285
3286,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0286
3287,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0287
3288,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0288
3289,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0289
3290,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0290
3291,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0291
3292,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0292
3293,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0293
3294,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0294
3295,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0295
3296,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0296
3297,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0297
3298,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0298
3299,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0299
3300,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0300
3301,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0301
3302,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0302
3303,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0303
3304,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0304
3305,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0305
3306,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0306
3307,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0307
3308,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0308
3309,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0309
3310,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0310
3311,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0311
3312,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0312
3313,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0313
3314,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0314
3315,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0315
3316,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0316
3317,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0317
3318,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0318
3319,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0319
3320,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0320
3321,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0321
3322,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0322
3323,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0323
3324,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0324
3325,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0325
3326,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0326
3327,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0327
3328,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0328
3329,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0329
3330,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0330
3331,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0331
3332,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0332
3333,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0333
3334,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0334
3335,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0335
3336,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0336
3337,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0337
3338,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0338
3339,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0339
3340,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0340
3341,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0341
3342,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0342
3343,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0343
3344,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0344
3345,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0345
3346,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0346
3347,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0347
3348,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0348
3349,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0349
3350,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0350
3351,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0351
3352,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0352
3353,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0353
3354,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0354
3355,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0355
3356,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0356
3357,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0357
3358,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0358
3359,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0359
3360,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0360
3361,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0361
